科系代碼,學校,科系,招收人數,國文檢定,英文檢定,數學檢定,社會檢定,自然檢定,總級分檢定,英聽檢定,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,總級分倍率,第二試時間(起),第二試時間(訖),篩選一,篩選二,篩選三,篩選四,篩選五,篩選六,超額篩選
099202,國立臺北大學,電機工程學系,17,--,均標,均標,--,均標,--,B級,--,7,3,--,5,--,--,--,英=12,自=13,數=12,,,,有
099212,國立臺北大學,不分系招生(飛鳶組),13,均標,均標,均標,均標,均標,--,--,--,--,--,--,--,3,105.4.8,105.4.8,總=57,,,,,,有
100012,國立嘉義大學,教育學系,15,均標,--,--,--,--,底標,--,3,--,--,--,--,8,105.4.10,105.4.10,總=46,國=13,,,,,有
100022,國立嘉義大學,幼兒教育學系,30,均標,--,--,--,--,底標,--,3,--,--,--,--,5,105.4.10,105.4.10,總=42,國=12,,,,,有
100032,國立嘉義大學,特殊教育學系,16,均標,--,--,--,--,底標,--,3,--,--,--,--,6,105.4.10,105.4.10,總=49,國=12,,,,,有
100042,國立嘉義大學,輔導與諮商學系,15,均標,前標,均標,均標,--,--,C級,8,3,--,--,--,--,105.4.10,105.4.10,國=11,英=12,,,,,有
100052,國立嘉義大學,數位學習設計與管理學系,21,均標,均標,均標,--,--,--,--,10,3,--,--,--,--,105.4.10,105.4.10,國=10,英=11,,,,,有
100062,國立嘉義大學,中國文學系,22,前標,均標,底標,均標,底標,--,--,3,--,--,--,--,--,105.4.10,105.4.10,國=13,,,,,,有
100072,國立嘉義大學,外國語言學系英語教學組,15,均標,前標,--,--,--,--,B級,7,3,--,10,--,--,105.4.10,105.4.10,社=9,國=11,英=13,,,,有
100082,國立嘉義大學,外國語言學系應用外語組,15,均標,前標,--,--,--,--,B級,7,3,--,10,--,--,105.4.10,105.4.10,社=10,國=11,英=14,,,,有
100092,國立嘉義大學,應用歷史學系,24,均標,--,--,均標,--,底標,--,--,--,--,3,--,5,105.4.10,105.4.10,總=43,社=13,,,,,有
100102,國立嘉義大學,企業管理學系,22,均標,均標,均標,--,--,--,--,15,3,12,--,--,--,105.4.10,105.4.10,國=10,數=7,英=12,,,,有
100112,國立嘉義大學,應用經濟學系,22,均標,均標,前標,--,--,--,--,8,4,3,--,--,--,105.4.10,105.4.10,國=10,英=9,數=10,,,,有
100122,國立嘉義大學,生物事業管理學系,20,--,--,--,--,--,後標,C級,7,3,6,--,--,--,105.4.10,105.4.10,國=8,數=5,英=9,,,,有
100132,國立嘉義大學,資訊管理學系,24,--,均標,均標,--,--,--,--,--,5,3,--,--,--,105.4.10,105.4.10,英=9,數=10,,,,,有
100142,國立嘉義大學,財務金融學系,20,均標,均標,均標,--,--,--,--,10,5,3,--,--,--,105.4.10,105.4.10,國=10,英=12,數=10,,,,無
100152,國立嘉義大學,行銷與觀光管理學系,21,均標,均標,均標,--,--,--,B級,10,8,3,--,--,--,--,--,國=10,英=9,數=9,,,,有
100162,國立嘉義大學,農藝學系,20,--,--,--,--,均標,--,--,--,--,--,--,--,3,105.4.9,105.4.9,總=57,,,,,,有
100172,國立嘉義大學,園藝學系,16,--,--,--,--,--,底標,B級,--,--,--,--,--,3,105.4.9,105.4.9,總=56,,,,,,有
100182,國立嘉義大學,森林暨自然資源學系,22,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.9,105.4.9,總=54,,,,,,有
100192,國立嘉義大學,木質材料與設計學系,19,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.9,105.4.9,總=51,,,,,,有
100202,國立嘉義大學,動物科學系,22,--,均標,--,--,均標,--,--,--,--,--,--,--,3,105.4.9,105.4.9,總=59,,,,,,有
100212,國立嘉義大學,獸醫學系,22,--,--,--,--,--,底標,B級,--,--,--,--,--,3,105.4.9,105.4.9,總=67,,,,,,有
100222,國立嘉義大學,生物農業科技學系,13,--,底標,--,--,底標,--,--,--,--,--,--,--,3.5,105.4.9,105.4.9,總=55,,,,,,有
100232,國立嘉義大學,景觀學系,21,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.9,105.4.9,總=53,,,,,,有
100242,國立嘉義大學,植物醫學系,16,--,--,--,--,均標,--,--,--,--,--,--,--,3,105.4.9,105.4.9,總=55,,,,,,有
100252,國立嘉義大學,應用數學系,22,--,--,均標,--,--,--,--,--,10,3,--,8,--,105.4.9,105.4.9,英=3,自=5,數=12,,,,有
100262,國立嘉義大學,電子物理學系,26,--,均標,均標,--,均標,--,--,--,8,6,--,5,3,105.4.9,105.4.9,英=9,數=7,自=10,總=54,,,有
100272,國立嘉義大學,應用化學系,20,--,均標,均標,--,前標,--,--,--,4,--,--,3,--,105.4.9,105.4.9,英=11,自=12,,,,,有
100282,國立嘉義大學,資訊工程學系,20,--,均標,均標,--,後標,--,--,--,6,6,--,--,3,105.4.9,105.4.9,英+數=19,總=58,,,,,有
100292,國立嘉義大學,生物機電工程學系,24,--,均標,均標,--,均標,--,--,--,10,3,--,5,--,105.4.9,105.4.9,英=9,自=11,數=11,,,,有
100302,國立嘉義大學,土木與水資源工程學系,22,--,--,均標,--,均標,--,B級,--,10,3,--,8,--,105.4.9,105.4.9,英=4,自=9,數=10,,,,有
100312,國立嘉義大學,電機工程學系,23,--,均標,均標,--,均標,--,--,--,6,6,--,5,3,105.4.9,105.4.9,英+數=16,自=9,總=55,,,,無
100322,國立嘉義大學,機械與能源工程學系,20,均標,均標,均標,均標,均標,--,--,--,10,3,--,6,--,105.4.9,105.4.9,英=9,自=10,數=11,,,,有
100332,國立嘉義大學,食品科學系,18,--,均標,均標,--,均標,--,--,--,6,8,--,3,--,105.4.9,105.4.9,數=9,英=11,自=12,,,,有
100342,國立嘉義大學,生化科技學系,20,--,均標,均標,--,均標,--,B級,--,10,--,--,3,--,105.4.9,105.4.9,英=9,自=12,,,,,有
100352,國立嘉義大學,生物資源學系,18,--,--,--,--,--,均標,--,--,5,--,--,3,--,105.4.9,105.4.9,英=11,自=11,,,,,有
100362,國立嘉義大學,水生生物科學系,17,--,--,--,--,--,均標,--,--,5,--,--,3,--,105.4.9,105.4.9,英=5,自=10,,,,,有
100372,國立嘉義大學,微生物免疫與生物藥學系,22,--,均標,--,--,均標,--,C級,--,--,--,--,3,--,105.4.9,105.4.9,自=13,,,,,,有
100382,國立嘉義大學,教育學系(公費生),1,頂標,--,前標,--,--,--,--,10,--,15,--,--,--,105.4.10,105.4.10,數=12,國=14,,,,,有
101012,國立高雄大學,西洋語文學系,12,均標,前標,--,均標,--,--,A級,4,4.5,--,--,--,5,105.4.16,105.4.16,總=52,英=13,國=12,,,,有
101022,國立高雄大學,運動健康與休閒學系,25,均標,均標,均標,均標,均標,--,--,3,3,5,--,--,--,105.4.16,105.4.16,數=7,國+英=19,,,,,無
101032,國立高雄大學,東亞語文學系日語組,4,均標,均標,--,均標,--,--,--,8,4,--,5,--,--,105.4.16,105.4.16,國=13,社=12,英=12,,,,有
101042,國立高雄大學,東亞語文學系韓語組,4,均標,均標,--,均標,--,--,--,8,4,--,5,--,--,105.4.16,105.4.16,國=13,社=12,英=12,,,,有
101052,國立高雄大學,東亞語文學系越語組,4,均標,均標,--,均標,--,--,--,8,4,--,5,--,--,105.4.16,105.4.16,國=13,社=13,英=11,,,,有
101062,國立高雄大學,法律學系,20,均標,均標,--,均標,--,--,--,--,--,--,--,--,3,105.4.16,105.4.16,總=59,,,,,,有
101072,國立高雄大學,政治法律學系,20,均標,均標,--,均標,--,--,--,3.5,3,--,3.5,--,4,105.4.15,105.4.15,總=54,國+社=25,英=11,,,,有
101082,國立高雄大學,財經法律學系,16,均標,均標,均標,均標,--,--,--,3,5,5,--,--,--,105.4.16,105.4.16,英+數=22,國=13,,,,,有
101092,國立高雄大學,應用經濟學系,20,前標,均標,均標,前標,--,--,--,--,4,3,--,--,4,105.4.16,105.4.16,英+總=61,數=10,,,,,有
101102,國立高雄大學,亞太工商管理學系企業管理組,10,均標,均標,均標,均標,--,--,--,--,--,--,--,--,3,105.4.16,105.4.16,總=49,,,,,,有
101112,國立高雄大學,亞太工商管理學系工業管理組,10,均標,均標,均標,--,均標,--,--,--,--,--,--,--,3,105.4.16,105.4.16,總=58,,,,,,有
101122,國立高雄大學,資訊管理學系,16,均標,均標,均標,均標,均標,--,--,3,3,3,--,--,--,105.4.15,105.4.15,國+英+數=35,,,,,,有
101132,國立高雄大學,金融管理學系,9,前標,均標,前標,均標,--,--,B級,--,5.5,5.5,--,--,--,105.4.15,105.4.15,英+數=22,,,,,,有
101142,國立高雄大學,應用數學系,29,均標,均標,均標,--,均標,--,--,--,--,--,--,--,3,105.4.9,105.4.9,總=49,,,,,,無
101152,國立高雄大學,應用化學系,23,均標,均標,均標,--,均標,--,--,--,--,--,--,--,3,105.4.9,105.4.9,總=57,,,,,,有
101162,國立高雄大學,應用物理學系,21,--,均標,均標,--,均標,--,--,--,--,3,--,3,--,105.4.9,105.4.9,數+自=17,,,,,,無
101172,國立高雄大學,生命科學系,23,均標,均標,均標,底標,均標,底標,--,--,--,--,--,3,--,105.4.9,105.4.9,自=12,,,,,,有
101182,國立高雄大學,電機工程學系,47,均標,均標,均標,--,均標,--,--,3,3,3,--,3,--,105.4.15,105.4.15,國+英+數+自=47,,,,,,有
101192,國立高雄大學,土木與環境工程學系,27,均標,--,均標,--,均標,--,--,--,--,--,--,--,3,105.4.15,105.4.15,總=58,,,,,,有
101202,國立高雄大學,化學工程及材料工程學系,22,--,均標,均標,--,均標,--,--,--,--,--,--,--,3,105.4.16,105.4.16,總=60,,,,,,有
101212,國立高雄大學,資訊工程學系,18,均標,均標,均標,--,均標,--,--,--,--,--,--,--,3,105.4.15,105.4.15,總=58,,,,,,有
101222,國立高雄大學,創意設計與建築學系建築組,6,--,均標,均標,--,均標,--,--,--,--,--,--,--,3,105.4.16,105.4.16,總=58,,,,,,有
108012,慈濟大學,醫學系,28,--,--,--,--,--,前標,--,10,5,--,--,3,4,105.4.9,105.4.9,國=12,英=15,總=71,自=15,,,有
108022,慈濟大學,醫學檢驗生物技術學系,21,--,均標,--,--,均標,--,--,--,3,--,--,3,--,105.4.16,105.4.16,英+自=24,,,,,,有
108032,慈濟大學,公共衛生學系,23,--,均標,--,--,--,--,--,--,3,--,--,--,--,105.4.9,105.4.9,英=9,,,,,,無
108042,慈濟大學,護理學系,36,--,--,--,--,--,後標,--,4,3,--,--,5,6,105.4.9,105.4.9,總=40,自=8,國=10,英=10,,,有
108052,慈濟大學,醫學資訊學系,23,--,--,後標,--,--,--,--,--,--,4,--,--,3,105.4.10,105.4.10,數=4,總=27,,,,,無
108062,慈濟大學,物理治療學系,17,均標,均標,均標,--,均標,--,--,--,2,--,--,--,--,105.4.15,105.4.15,英=13,,,,,,有
108072,慈濟大學,生命科學系,13,--,--,--,--,均標,--,--,--,--,--,--,3,--,105.4.16,105.4.16,自=10,,,,,,有
108082,慈濟大學,分子生物暨人類遺傳學系,16,--,--,--,--,均標,--,--,--,--,--,--,3,--,105.4.16,105.4.16,自=9,,,,,,有
108092,慈濟大學,傳播學系,20,--,--,--,--,--,後標,--,4,--,--,3,--,--,105.4.16,105.4.16,國=9,社=9,,,,,有
108102,慈濟大學,兒童發展與家庭教育學系,18,後標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.9,105.4.9,總=36,,,,,,有
108112,慈濟大學,社會工作學系,25,均標,--,--,--,--,--,--,4,5,--,3,--,--,105.4.15,105.4.15,英=3,國=10,社=10,,,,有
108122,慈濟大學,人類發展與心理學系,15,--,--,底標,--,--,--,--,--,--,--,--,--,3,105.4.16,105.4.16,總=40,,,,,,有
108132,慈濟大學,東方語文學系中文組,15,均標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=10,,,,,,有
108142,慈濟大學,東方語文學系日文組,15,後標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=11,,,,,,有
108152,慈濟大學,英美語文學系,16,--,均標,--,--,--,--,--,--,3,--,--,--,--,--,--,英=9,,,,,,無
108162,慈濟大學,護理學系(公費生),4,--,後標,--,--,後標,--,--,6,3,--,--,4,--,105.4.9,105.4.9,國=12,自=10,英=9,,,,有
108172,慈濟大學,醫學系(公費生),8,前標,前標,前標,前標,前標,--,--,10,5,--,--,3,4,105.4.22,105.4.23,國=14,英=15,總=71,自=15,,,有
109012,臺北醫學大學,醫學系,80,前標,前標,前標,前標,前標,--,--,3,3,10,3,10,--,105.4.8,105.4.10,數+自=27,國+英+社=44,,,,,有
109022,臺北醫學大學,牙醫學系,56,均標,均標,均標,--,均標,--,--,10,5,7,--,3,--,105.4.8,105.4.9,國=12,數=14,英=14,自=15,,,有
109032,臺北醫學大學,藥學系藥學組,85,--,前標,均標,--,均標,--,--,--,4,8,--,3,--,105.3.26,105.3.26,數=10,英=14,自=14,,,,有
109042,臺北醫學大學,藥學系臨床藥學組,20,--,前標,均標,--,前標,--,--,--,4,8,--,3,--,105.3.27,105.3.27,數=13,英=14,自=15,,,,有
109052,臺北醫學大學,醫學檢驗暨生物技術學系,48,--,均標,--,--,均標,--,--,--,8,10,--,3,--,105.3.25,105.3.26,數=9,英=12,自=14,,,,有
109062,臺北醫學大學,護理學系,38,--,均標,--,--,均標,--,--,--,6,--,--,6,3,105.3.25,105.3.25,英+自=24,總=61,,,,,有
109072,臺北醫學大學,保健營養學系,45,均標,均標,均標,--,均標,--,--,--,3,--,--,5,--,105.3.26,105.3.26,自=12,英=14,,,,,有
109082,臺北醫學大學,公共衛生學系,30,均標,均標,--,--,均標,--,--,3,3,--,--,3,--,105.4.16,105.4.16,國+英+自=39,,,,,,有
109092,臺北醫學大學,醫務管理學系,34,均標,均標,均標,--,--,--,--,5,3,5,--,--,--,105.4.16,105.4.16,國+數=21,英=12,,,,,有
109102,臺北醫學大學,呼吸治療學系,27,--,均標,--,--,均標,--,--,--,5,--,--,3,--,105.4.15,105.4.15,英=13,自=13,,,,,有
109112,臺北醫學大學,高齡健康管理學系,23,--,均標,--,--,均標,均標,--,--,5,10,--,3,--,105.4.8,105.4.8,數=4,英=12,自=12,,,,有
109122,臺北醫學大學,牙體技術學系,15,均標,均標,--,--,均標,--,--,3,8,--,--,8,--,105.4.16,105.4.16,英+自=23,國=13,,,,,有
109132,臺北醫學大學,口腔衛生學系,21,均標,均標,--,--,均標,--,--,3,8,--,--,8,--,105.4.10,105.4.10,英+自=19,國=12,,,,,有
109142,臺北醫學大學,護理學系(公費生),5,--,均標,--,--,均標,--,--,--,6,--,--,6,3,105.3.25,105.3.25,英+自=25,總=62,,,,,有
109152,臺北醫學大學,生物醫學工程學系,20,--,均標,--,--,均標,--,--,--,5,--,--,3,--,105.3.26,105.3.26,英=14,自=13,,,,,有
110012,開南大學,企業與創業管理學系企業管理組,21,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=6,,,,,,有
110022,開南大學,企業與創業管理學系創業管理組,21,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=9,,,,,,有
110032,開南大學,國際企業學系,42,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=8,,,,,,有
110042,開南大學,會計學系,25,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=5,,,,,,有
110052,開南大學,財務金融學系財富管理組,20,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=9,,,,,,有
110062,開南大學,財務金融學系金融投資組,20,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=5,,,,,,有
110072,開南大學,財務金融學系營建財務組,4,底標,--,--,--,--,--,--,12.5,--,--,--,--,--,105.4.16,105.4.16,國=7,,,,,,無
110082,開南大學,行銷學系,39,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=6,,,,,,有
110092,開南大學,物流與航運管理學系,23,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=7,,,,,,有
110102,開南大學,觀光與餐飲旅館學系觀光旅遊組,33,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.16,105.4.16,國=10,,,,,,有
110112,開南大學,觀光與餐飲旅館學系餐飲旅館組,36,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=10,,,,,,有
110122,開南大學,空運管理學系,52,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=6,,,,,,有
110132,開南大學,運輸科技與管理學系,23,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=5,,,,,,有
110142,開南大學,休閒事業管理學系,23,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=10,,,,,,有
110152,開南大學,多媒體與行動商務學系,25,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.16,105.4.16,國=9,,,,,,有
110162,開南大學,資訊管理學系資訊管理組,25,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=6,,,,,,有
110172,開南大學,資訊管理學系資訊科技應用組,25,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.16,105.4.16,國=8,,,,,,有
110182,開南大學,資訊傳播學系,55,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=8,,,,,,有
110192,開南大學,創意產業與數位電影學士學位學程,28,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.16,105.4.16,國=8,,,,,,有
110202,開南大學,數位空間與商品設計學士學位學程,31,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=5,,,,,,有
110212,開南大學,法律學系,51,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=9,,,,,,有
110222,開南大學,公共事務管理學系,25,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=9,,,,,,有
110232,開南大學,應用日語學系,54,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=6,,,,,,有
110242,開南大學,應用英語學系,44,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.16,105.4.16,英=7,,,,,,有
110252,開南大學,保健營養學系,30,--,--,--,--,底標,--,--,--,--,--,--,3,--,105.4.16,105.4.16,自=7,,,,,,有
110262,開南大學,養生與健康行銷學系養生療癒組,21,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.16,105.4.16,國=8,,,,,,有
110272,開南大學,養生與健康行銷學系健康行銷組,21,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=8,,,,,,有
110282,開南大學,健康產業管理學系,24,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.16,105.4.16,國=7,,,,,,有
110292,開南大學,形象與健康管理學士學位學程,31,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.16,105.4.16,社=7,,,,,,有
111012,台灣首府大學,幼兒教育學系（師資培育學系）,12,底標,--,--,--,--,--,--,4,--,--,--,--,--,--,--,國=9,,,,,,有
111022,台灣首府大學,餐旅管理學系,30,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=30,,,,,,有
111032,台灣首府大學,觀光事業管理學系,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=29,,,,,,有
111042,台灣首府大學,企業管理學系,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=28,,,,,,無
111052,台灣首府大學,休閒管理學系,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=28,,,,,,無
111062,台灣首府大學,飯店管理學系,30,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=28,,,,,,無
111072,台灣首府大學,烘焙管理學系,30,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=28,,,,,,有
112012,康寧大學,數位應用學系,11,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.10,總=25,,,,,,無
112022,康寧大學,資訊傳播學系,11,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.10,總=27,,,,,,有
112032,康寧大學,健康照護管理學系,22,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.10,總=30,,,,,,有
112042,康寧大學,餐飲管理學系,16,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.8,105.4.10,國=9,,,,,,有
112052,康寧大學,休閒管理學系,21,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.10,總=29,,,,,,有
112062,康寧大學,企業管理學系,16,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.10,總=29,,,,,,無
112072,康寧大學,應用外語學系應用英語組,11,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.10,總=25,,,,,,有
112082,康寧大學,應用外語學系應用日語組,16,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.10,總=30,,,,,,有
112092,康寧大學,嬰幼兒保育學系(台北校區),20,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.10,總=32,,,,,,有
113012,中信金融管理學院,財務金融學系,17,均標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.17,105.4.17,國=13,,,,,,有
113022,中信金融管理學院,財經法律學系,17,均標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.17,105.4.17,國=13,,,,,,有
113032,中信金融管理學院,企業管理學系,17,均標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.17,105.4.17,國=13,,,,,,有
130012,佛光大學,文化資產與創意學系,36,--,--,--,底標,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=30,,,,,,有
130022,佛光大學,傳播學系(數位媒體組),20,--,--,--,底標,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=33,,,,,,有
130032,佛光大學,傳播學系(廣告公關組),20,--,--,--,底標,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=36,,,,,,有
130042,佛光大學,傳播學系(流行音樂傳播組),20,--,--,--,底標,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=35,,,,,,有
130052,佛光大學,產品與媒體設計學系(創意商品設計組),30,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=30,,,,,,有
130062,佛光大學,產品與媒體設計學系(視覺傳達暨數位媒體設計組),31,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=30,,,,,,有
130072,佛光大學,資訊應用學系資訊系統與管理組,18,--,--,--,底標,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=19,,,,,,無
130082,佛光大學,資訊應用學系網路與多媒體組,18,--,--,--,底標,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=24,,,,,,無
130092,佛光大學,資訊應用學系學習與數位科技組,18,--,--,--,底標,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=28,,,,,,無
130102,佛光大學,中國文學與應用學系,31,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.8,105.4.9,總=31,,,,,,有
